te_id,P_EB_R,P_2,P_3,P_EB_E_R,P_5,P_6,P_7,P_8,P_9,P_EB_M_R,P_11,P_12,P_13,P_14,P_15,P_EB_C,P_17,P_18,P_19,P_EB_N_R,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_EB_L,P_31,P_32,P_EB_N_L,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_EB_E_L,P_48,P_49,P_EB_M_L,P_51,P_52,P_53,P_54,P_E_R,P_56,P_57,P_58,P_59,P_E_M_R,P_61,P_62,P_63,P_64,P_65,P_66,P_67,P_68,P_NT_E_R,P_70,P_71,P_72,P_73,P_74,P_75,P_76,P_77,P_N_V,P_79,P_80,P_81,P_82,P_83,P_84,P_E_L,P_NT_E_L,P_87,P_88,P_89,P_90,P_91,P_92,P_93,P_94,P_E_M_L,P_96,P_97,P_98,P_99,P_100,P_101,P_102,P_103,P_104,P_105,P_M_H,P_107,P_108,P_109,P_110,P_111,P_112,P_113,P_114,P_N_H,P_116,P_117,P_118,P_119,P_M_V
2E_043,0.31227571358033673,0.4644735376427654,0.7971404609079249,0.1417732601247762,0.2828602789249308,0.3873489116584076,0.5284281726394636,0.6991179606097796,0.5747786405591203,0.6275040219575599,0.810656463305698,0.4944723989437897,0.6259954675396489,0.6524092599224582,0.7284352101837768,0.154512237048144,0.4943569895795823,0.27296981587450125,0.18054356268999258,0.15970852537553654,0.2713023322233068,0.41847390533847,0.49317867826202344,0.6511154544204217,0.6881989543818248,0.46324130754594106,0.49222743255567014,0.5893167724269404,0.6767958781551326,0.3410473641045779,0.4047691124958087,0.26495639467057247,0.16225603743851036,0.17779664866732198,0.2813561213267197,0.4900037610394536,0.6851668688633602,0.6419371799825574,0.4918506443124316,0.45767697215305303,0.5849960711229022,0.6709077636051585,0.7138517725687742,0.5502676091616207,0.4267252213966094,0.3020317828641797,0.1485908247479293,0.593366721206438,0.8191391135631566,0.6178805561871396,0.6500904043653984,0.5094739314559342,0.6633856295436413,0.7299508149254187,0.16738732744523763,0.28807367734223044,0.4249686163520657,0.5997639964932076,0.43310110168828464,0.4958532756566083,0.6694339543294291,0.3533842127632579,0.4870369959352233,0.5109856726793014,0.5880395701035676,0.1237371771340245,0.25768117523393785,0.4325763859785638,0.33721176643316747,0.47304388458229873,0.5569536599038201,0.290031598312386,0.3623969740183087,0.42963812279724994,0.5154490227590204,0.14108141106604938,0.31359058786702465,0.344402555480667,0.5263773506671503,0.5290403911640941,0.3331232477731569,0.33379606903882303,0.44102279189430144,0.5284684596237619,0.1749504005497586,0.34153770367771863,0.5568469766756512,0.4667162763684159,0.370799348137332,0.2904314012322319,0.430868401141406,0.513049289159268,0.4448371043264819,0.670581080007952,0.48589040332067096,0.5026585777213946,0.3625106696702374,0.5164351302393476,0.5855580955583721,0.22580914371786304,0.2381616142819288,0.10100950958800885,0.10027375098090474,0.09665060389295704,0.18420200110226653,0.3467907161975584,0.19339890743489582,0.3171088509333675,0.17629124928444095,0.1742652136468714,0.3326024208035755,0.1968180619506492,0.18901793147887386,0.17770206131650002,0.19472938608533055,0.1583837780478406,0.2353275820810777,0.15395528611219722,0.22692921058352938,0.08758909060800459
2E_076,0.3145644036855188,0.47281072124130874,0.8013703452356203,0.14568082261416235,0.3052476540921748,0.41399927712052237,0.5432445725606148,0.7172930002783541,0.5976776779404328,0.6515135449821295,0.8390454437776433,0.5283085147551709,0.6471239961085649,0.661402962290336,0.8184199655619355,0.1582463684368147,0.48847249424523,0.2572055165065041,0.16627287619320966,0.16129989368053382,0.26654063396854055,0.41882104677387644,0.48494287810140363,0.6435556210661535,0.6965012852367573,0.4585622499085877,0.4909807708411319,0.5643964900972295,0.7498957802252414,0.33222653744057323,0.4044035343687122,0.2635386874637717,0.16631042605413296,0.18189869844820486,0.2821163457324933,0.4984386942170745,0.6954167064163319,0.6705324063846687,0.500331656276546,0.47574850380135575,0.5773811061282459,0.7634577902717518,0.7149201664019924,0.5453788523891843,0.417985792159227,0.3069641080021229,0.14894313137648993,0.6132192517373153,0.8417097182283577,0.673021177669826,0.6607606859768528,0.5453295988635585,0.6737667069516093,0.8315188472443993,0.18004810151578968,0.3035901622572791,0.4317367840715362,0.6128582630511566,0.45199725768779997,0.5177528422665244,0.69338671902814,0.38365464282056566,0.5027231801464005,0.5163085216543275,0.6769135870952726,0.12770287497146085,0.25278582613667555,0.43508896293963906,0.3381451578103488,0.4785034289625369,0.5673768374010391,0.2985440269007259,0.36387679013653085,0.41471846148201563,0.595955229786128,0.12962877698125616,0.3092739873274156,0.3421375064935282,0.5299501959067482,0.5392850449693589,0.3354695253376225,0.3352863073854673,0.4221765164065178,0.6093315188644545,0.18290732211959404,0.34639559204761156,0.5642563271369124,0.492516331209443,0.3721619729279927,0.3062933900970617,0.4206796494670325,0.6015780826794541,0.46461743780028447,0.6933167410898741,0.5329833724279673,0.5148161731221622,0.3965534700824788,0.5248728399720026,0.6848134496616685,0.22890148291751158,0.24169955001127114,0.088946953267014,0.08890522323806635,0.08010851460715704,0.26722951136679446,0.33417852107418683,0.1954436949289397,0.30702993636370784,0.18426117718670185,0.19670827059911267,0.3203402589616298,0.20583419577765055,0.1912395251963639,0.19427201284994244,0.17406676480895855,0.13372188241745706,0.30006922959716953,0.1288834088756129,0.2968176569700493,0.18715540043389825
2E_071,0.35213519487253975,0.5015634685116938,0.8200839916201401,0.13301670082836928,0.2887670875469144,0.4282340917448743,0.569015321004881,0.7321299050094215,0.5874228629704482,0.6360886377202173,0.8289323727599435,0.4935973936952655,0.65333457938906,0.6683712639975633,0.7797055971719141,0.15239442136393944,0.48380186447721346,0.28970832319851336,0.18017371849873448,0.15224927113637574,0.27634647457456696,0.41822253400253845,0.48185645719446574,0.6642650464126268,0.6973526370553369,0.4534180444034892,0.4927655763199492,0.5896630860097735,0.7257904924765562,0.3341932832528253,0.42393471312713327,0.27553446474488874,0.1447154308008459,0.18004431712488447,0.2840166455275799,0.4750945408138321,0.6982341684571988,0.6542478722283389,0.48353524792559577,0.4540322839445135,0.5826040060982918,0.7186072832136005,0.721263439535887,0.5516605008628751,0.397440589964729,0.27267737088081645,0.12609551562015325,0.5486152389933588,0.8041437897912369,0.6053188286920317,0.6212857774103879,0.46903999160982063,0.6278714862873169,0.7387672875575458,0.17171991709499457,0.3238341200077181,0.4584880511628831,0.6235008934654409,0.45466375121230934,0.5208526772133083,0.6963531745486208,0.36349300253486355,0.5207158491812066,0.5377660541112491,0.6529700849430681,0.15521999570625825,0.28678354171988796,0.45182140880005534,0.3456821717532916,0.49253088900034553,0.5818034982061288,0.2899654662685336,0.3872869585571833,0.44655077494321593,0.5775401681922213,0.14242701958293574,0.3039063647582824,0.3448995823969913,0.555938188208172,0.548501027120405,0.3408150236851942,0.3436990984246351,0.45368418644808106,0.5906891694527355,0.16506659449889519,0.32904031647848064,0.5752653494370914,0.47966606608676293,0.37161982038160984,0.286174454893656,0.4300647129340287,0.5615737713689402,0.4227711010824754,0.6783391240085748,0.4959419458897743,0.49595135507369237,0.34567139261099783,0.5043894055763741,0.6194566185571326,0.25557031377269546,0.24189615956441318,0.11535336291574683,0.10109317001731745,0.10879289205646427,0.2457996786053194,0.3433695302158413,0.21514566382673173,0.34258908994960324,0.195824977645384,0.19456185728862027,0.3420028262564545,0.20482306295340402,0.17587639393571244,0.17336675277277935,0.21290841569853897,0.1748442506239095,0.29302008679813535,0.15884690410357974,0.2791547240584102,0.13700730206258502
2E_054,0.30803223383162526,0.5078718089746949,0.8522587719145363,0.16187871799857498,0.3208620219357391,0.41829191695398327,0.5694176824015419,0.7614067374123517,0.6514297408441219,0.6465923540186348,0.8762110591138959,0.551693567041893,0.6956075734715933,0.7104620112405088,0.8538239961471988,0.2012479426572461,0.5467927942683216,0.2494256434169846,0.13435603737595933,0.1327469284042666,0.27273219852369396,0.45559855692266743,0.5068477549348668,0.6031929557472369,0.6671348091045848,0.45419746216390644,0.4944706304657741,0.5753260910738033,0.7374624010295473,0.345558589260182,0.44182969259009297,0.2704369735800489,0.15169909139131016,0.1457254387911414,0.2707608234958282,0.5297149249485786,0.6834975153714976,0.6101981168957242,0.5219639106951384,0.46717616805147116,0.5956391429055512,0.7550786599284969,0.7832571606242841,0.598306725826782,0.47141357515103827,0.3469580262390021,0.18207650071113057,0.7178934534862148,0.9162068901960774,0.6652577649233443,0.7612717653332811,0.605695622169082,0.7683741126951137,0.9009520620869653,0.19627963263960543,0.31706071135880715,0.4647009189010918,0.6652735003465041,0.4902563167420287,0.4912653918144315,0.7206211241782816,0.3899032308383924,0.5409417561268072,0.5486733716702704,0.692435306747772,0.1268965067863212,0.26921124234068156,0.4705021722046554,0.3837524063830633,0.46884797250701016,0.5718208994894264,0.32150420874786095,0.3924710941677642,0.4511987440298403,0.6114378527931407,0.15144546737093859,0.34902896543892303,0.40761079851292015,0.5404559695551986,0.5408803631674858,0.38083795067499504,0.37412018042975415,0.47596160500466494,0.6386688981392576,0.20156712492950246,0.4100006219708818,0.5874016942505867,0.4651750919517327,0.42702337763939857,0.33036458531940716,0.47196412370977797,0.6262343534108784,0.5373901587911916,0.7390018324430324,0.4912917882626585,0.5874249276889142,0.42364308435403003,0.5866073511136095,0.7193264532372121,0.21247157314519396,0.25953466041999884,0.11913735929562404,0.1301751918663,0.06869896296624772,0.23157981444572137,0.43797312285164625,0.16187871799857498,0.342466538535648,0.19781677336671286,0.24563686432954604,0.3783474597797083,0.1807797204617059,0.2417943025892645,0.2790465327724967,0.23012995710712522,0.16274160682062241,0.3035214158969509,0.1646664684337926,0.3006067571218131,0.16291088261961864
2E_082,0.320086260253723,0.5094456992518431,0.8839287994539577,0.1473268659239464,0.3157720770215749,0.4162776731879205,0.5703974548928815,0.7525114171577774,0.5982517966625757,0.6058986588262989,0.8501231353376469,0.5127102281112013,0.656391898865589,0.6798865907456437,0.7622939583802625,0.18944808607676364,0.5647179128218401,0.2313858139312723,0.12920893284624022,0.1371066071800551,0.2712808983263127,0.4413238571003921,0.4720444391983248,0.5973367163110589,0.662388703440618,0.43062458067423426,0.4726901291080228,0.5718480136072628,0.6654463967982507,0.3756849328583803,0.4091751723222449,0.24949044592233524,0.1493332104302857,0.1384033448124224,0.26375141728517115,0.4822452221117636,0.6623648373678827,0.5987951964115741,0.47943297024323217,0.4367710497955452,0.5789526742340718,0.6692016448507785,0.7734061220389425,0.5971889344663363,0.484527600633859,0.340214733536329,0.1642158268189386,0.6598632079902241,0.8815155667031908,0.6134496338689748,0.7095908601698032,0.5582706834195904,0.7272272523437762,0.7934513051820571,0.18156926518412347,0.29133113533151267,0.44488137005978073,0.6311359725871867,0.45397528310808555,0.4865539813230927,0.7030826852770347,0.3725919504237483,0.5090923829663205,0.5392571415669486,0.6247634259377032,0.11267116879955735,0.2639086004103448,0.4507347097970122,0.35318556995873623,0.4681309173209509,0.5677159270293979,0.3033820343250601,0.3724615738716322,0.45139155225143107,0.5443858450612588,0.15452971299855783,0.33986435754776234,0.360148115073241,0.5205639970241038,0.5284585645198238,0.3404207999650367,0.3430405435923075,0.46011888507577164,0.553254342156599,0.18709466906240266,0.37762309729931415,0.5804258805222937,0.46282815728483195,0.3980191275663713,0.31255724175803495,0.4678501905783855,0.5536764062356654,0.498371413502012,0.7186445701173143,0.483732562273978,0.5454952587259618,0.40123884277849947,0.5703951663926987,0.6418567751416235,0.22402924852900252,0.2661087384502748,0.098709423828618,0.11593254800047788,0.10026560351554581,0.1938687697627133,0.4278789586560933,0.1837474303514941,0.33675946079482544,0.19542153452296457,0.21658475912086958,0.36455465868191617,0.19599206329918567,0.23411978221415614,0.23650789137208802,0.20355615319393183,0.16718209224447175,0.25278729951195583,0.16923413897001532,0.24485243603496756,0.09365952385878379
2E_053,0.34297833171137676,0.4905351465256473,0.7960608084773328,0.13479572811977145,0.2965612012260051,0.4207047427472026,0.5313098628643849,0.6924348750149073,0.6225104821299897,0.6573785496999058,0.8151475510247561,0.5314117776906379,0.655117351896121,0.6991886989256074,0.7893044880935265,0.14784762503835078,0.4539207888603037,0.252483419197188,0.12764824762334115,0.11311763940624538,0.21271260417280874,0.35795497990070174,0.4880850707914441,0.6321579863835431,0.6548011307126632,0.4433318000477598,0.4685341038512243,0.5881246404643039,0.6973662071749207,0.3061071608115181,0.3922908513115545,0.2356046483971421,0.11239809848694265,0.1143099624786756,0.21702219546725077,0.485495963341165,0.6665789572566813,0.6211816998477767,0.47147486580521314,0.43803664505753415,0.5863832930776061,0.6960920108312474,0.6912140003144213,0.5232645228641483,0.3871430043468238,0.28925202143018436,0.1303224188815034,0.6014498099314409,0.8159441071488178,0.6528081722251764,0.6383051845429042,0.516333232458687,0.6850130210412649,0.7802163543177766,0.1726029697238176,0.30587274130138753,0.4137386169499742,0.5791808518755749,0.4917800582086288,0.5473626008105312,0.6838745137362864,0.4046691779531457,0.5208331605767902,0.5727598845550713,0.667502322347478,0.13612483290100436,0.2414910816634362,0.4077240140734316,0.39387737655431837,0.5144021587664724,0.5752132377797232,0.33291620988721526,0.3953071732238645,0.48949998226407865,0.5957709068463964,0.11084398955546575,0.2734964812390748,0.39600768856075036,0.5631030654138803,0.5512334026603916,0.3685591195111331,0.3645065630107984,0.49743934040059135,0.607651454569814,0.16707774497835143,0.3854979463001479,0.5801020953213094,0.5095335936066783,0.3874561867514365,0.3291052440740134,0.48453021410442165,0.5929039089928128,0.47769090042024576,0.6900380605761463,0.5485005370242412,0.5093143740152767,0.39704907184660126,0.5656235772774385,0.6651931402038761,0.21661953266148717,0.19273800723247042,0.10284390282778944,0.09545140705123328,0.10148396010347233,0.21171459988813923,0.296436270492217,0.195116963341954,0.3096804978679959,0.16434452988428289,0.17023048890781603,0.29008751368343577,0.18675651819741668,0.1424126089706614,0.15832699871175424,0.18065448846638021,0.16812753270240918,0.26641958655845294,0.16883596372663176,0.26975614850664265,0.11023215439912433
2E_066,0.31560464290471163,0.5261739327916041,0.8455797146404792,0.1514863102420498,0.31298451339228733,0.43321961831629496,0.5790126872193484,0.7620711020184345,0.602670955511768,0.6459245099385847,0.8385348210778654,0.5256590486174051,0.6637849232729174,0.6787268374729579,0.779564382885558,0.21058393484226187,0.5309596919242333,0.269382847466787,0.16009061820904913,0.15342612094759928,0.2926089123642916,0.45955780201304547,0.463656890139759,0.6265350519812171,0.6717541032081065,0.4376853698767237,0.47910177969495416,0.5661158409357876,0.6868076503632349,0.3216193451659813,0.4643726995396139,0.2952685305237725,0.15523291201816036,0.16963808011039525,0.27268673670285537,0.4732315416536279,0.6949384850943806,0.6244857099633259,0.4929739997426865,0.443466050167234,0.578060800383004,0.6981189449715458,0.768524890899066,0.580435222529184,0.4305009642809983,0.3135944901361681,0.15305481384820438,0.605920762260667,0.8572306236678278,0.6418355081312452,0.6724115169709226,0.5270330325422855,0.6892008309575036,0.7875891537441478,0.1948116206192058,0.33897005687755755,0.4759124554918651,0.6652343183928953,0.45374484622224986,0.5000946052838803,0.6899041442399143,0.3743346017718854,0.5201668898903621,0.5274286611357955,0.6283202653265944,0.15078372994231615,0.28138297052235606,0.47109694786760037,0.3260490922985583,0.4671784802700205,0.5517698238611088,0.2835869749659454,0.3648606071999648,0.42221929682014836,0.5397467189773428,0.1466687763951362,0.3298529954875047,0.34373798164813407,0.5473640522893733,0.5310569018560252,0.34630150814333577,0.3392201783111838,0.4496602222676569,0.5717213362138116,0.19000582855222162,0.32850860229004825,0.5697565149411569,0.4562897171699429,0.37309712207774814,0.2814197286507577,0.428449926886892,0.5443424241313144,0.45440091223139756,0.7059385926132228,0.4951818438875121,0.5252442030257578,0.37399669158225096,0.5361896647997537,0.6350988637704396,0.25154640694337377,0.23616236117414477,0.10257826706270948,0.10025256679434451,0.10601265822784811,0.22799263374498258,0.3601592044740745,0.20196569072659906,0.34065034754217377,0.1904447574643963,0.18948364054924596,0.3258381308915181,0.1927382579992539,0.18835056025415345,0.1923480042953192,0.2003012626104586,0.15309604846765903,0.2603236542036134,0.16223904366167613,0.2669561417559222,0.12210552392006149
2E_061,0.3809926420120609,0.5243289907299435,0.8558384703688713,0.15517306452239965,0.3360026771324536,0.4608175153065221,0.5637008222123295,0.7496943554896309,0.6266908070884537,0.6515719721651895,0.8443572148282782,0.5229881182286623,0.6825747167418486,0.6944674959995882,0.7826615933620944,0.1444191723343254,0.48044374922440075,0.30313335778601563,0.17842944967223515,0.16185759652870957,0.24069503320530386,0.3964336704999969,0.5019200472733699,0.6591156791976295,0.692023652273026,0.4621821955036134,0.4952536624233276,0.5984758553334127,0.7064497810255411,0.3367836152036649,0.43333593529332526,0.26499607665465164,0.15922643568661732,0.16731720957452384,0.26869941467216424,0.5036129186121207,0.6982080958296626,0.6619389494292568,0.4978776707020852,0.46661065906747995,0.6018053123914523,0.7089473864325561,0.7473595942554361,0.5540247775411214,0.41627715572180335,0.3268990577917293,0.1574188629648842,0.6150498361385274,0.8476423525821106,0.6718334422155761,0.6715822796076638,0.5265675546974086,0.6957440519587543,0.7839077844196886,0.1994240754761933,0.3351575179738199,0.4357145155523091,0.6261484689641442,0.47203643908585996,0.5151921545362497,0.6898343193879856,0.37107632730719253,0.527851722126401,0.5424845377156545,0.6341811273057174,0.13800178378899794,0.2365759048439427,0.4273537662789732,0.353342005718574,0.48449665749615106,0.5618569552734543,0.29239913399268935,0.3755815589416254,0.4440885212538509,0.5495181700710063,0.1028888693493293,0.2913327750132165,0.3542674175532536,0.5395597883493781,0.5331852568536808,0.3390282210152753,0.3356582179816926,0.45257059948513695,0.560742706205147,0.19092520851265438,0.3507304483157831,0.56397909318585,0.49542766371573027,0.3697864239742049,0.30181203190913525,0.4470027181377971,0.5518695379622025,0.45800766067323534,0.6902807867986975,0.5295013379699435,0.5152563484830903,0.37209486535424513,0.5404814740188028,0.6317008533525362,0.23398838214270143,0.21783528790821285,0.1188817694731603,0.10605894963988852,0.09842346260975529,0.2064775158257591,0.32484799628366307,0.20061548529812415,0.3340559408077476,0.17824430019901188,0.17985331005104582,0.3268569943771834,0.19765896262489627,0.1670838941088393,0.15988930855097575,0.21412093515327468,0.17152635187290874,0.26624450880353906,0.1694754957646873,0.2610795607481571,0.10828926974374678
2E_068,0.29297006513427715,0.4567718264243196,0.8056927116071808,0.13889139560718605,0.2805924191305651,0.38525353434622195,0.5389052513084517,0.703142324709692,0.5871729911562132,0.6078614574975305,0.8174097462192071,0.5024076769290609,0.6431716998971835,0.6526933654349243,0.7426975515455325,0.16521849095834076,0.5199473973406176,0.2616612788404123,0.1877148857352108,0.17234214094874334,0.2938974002804192,0.4336839514111538,0.50936715367823715,0.6320449022631534,0.6861485208417253,0.475103734439834,0.5098619058015307,0.5881769188674193,0.6919281865527152,0.356301108958002,0.4052131928999374,0.27704235602216637,0.17297162591585497,0.19074334000913232,0.2847434809548632,0.5094966121767798,0.6773942844387177,0.6328637417749042,0.5107898270267868,0.4719422247879715,0.587169560950453,0.6899433589019136,0.7306395286400621,0.5730595809810206,0.4443254623570795,0.30658672970959583,0.14356407900853824,0.6207510407983866,0.8343714822577463,0.6022488099987588,0.68156195451085,0.5222815568239659,0.6770098262059725,0.7575962380485249,0.1656477973395743,0.2891723275914263,0.4413713934604461,0.6135935529892886,0.4485411687090788,0.47746246905611084,0.680798103487368,0.36405580688421973,0.5085931955359824,0.5138323719954339,0.6045602757316758,0.1287933985476557,0.2769720625220032,0.4505567953748941,0.3436092299453951,0.44512142545615324,0.5523762673330653,0.29241612554176305,0.37401614604985123,0.4195086546664766,0.5207335043833393,0.15421608220871674,0.3244804339553883,0.3510786503783386,0.5056906438426462,0.5141012423294431,0.339789717208734,0.3388836396032773,0.43023755180864776,0.5343945330987849,0.17457409347622377,0.3584228926074413,0.5558842524618068,0.445651568312467,0.3929229659280848,0.2955701819980781,0.43004213979149897,0.5277235429413402,0.4781069581280498,0.6910069603815017,0.481049248760539,0.53815247505446,0.38311484153316777,0.536560773464678,0.6207830844621757,0.2167944462270951,0.24294023420458513,0.10975475422649343,0.11742836148939119,0.07923822675925488,0.18344728435257573,0.39244059983859375,0.16695725657443283,0.3302483074782624,0.18820273507016996,0.19777712254099183,0.3505001814290413,0.1789363406174666,0.21245451228076534,0.21496826868742366,0.21916956458491238,0.153722720147551,0.2405700784324215,0.15551770648963095,0.2389443597883325,0.10420961914296738
2E_070,0.35003406560895767,0.5588351598688674,0.8885872075430942,0.14374662819231782,0.3402820360405168,0.4555189952477968,0.5875601611532384,0.7845273508447032,0.6304041963771196,0.6266063867410703,0.8504772110918415,0.5468234124449052,0.6818908704132987,0.7122415299773098,0.7604774392671498,0.209125941339727,0.5420060742920195,0.2623568794436608,0.1449802377587784,0.14745745748663033,0.2709958787349787,0.44909627561684545,0.4928809742313462,0.6174786474899782,0.665717539720941,0.45775973983149326,0.4916526605289306,0.5989832938883226,0.6596631109022301,0.3349248716096466,0.4598249222640194,0.27782326575470645,0.1560862079720691,0.15261641051836916,0.2585665941194448,0.5031628656213176,0.6882566228810828,0.6119966155738064,0.5094799776737539,0.4599823686963274,0.6078060702919399,0.6687166773109766,0.777045405272123,0.5744223596139835,0.4433276496155149,0.3275956417861959,0.13745319464360897,0.6266131766931758,0.8534786246203013,0.6124524163758708,0.6820350049796222,0.5391447984493302,0.7048260425787486,0.7545824792021504,0.20857660085776797,0.33472172486861396,0.46242716117851845,0.6638214350556937,0.48882435115850614,0.507029655855028,0.7074103756448038,0.40883617304061903,0.5381857223192048,0.5743673447173223,0.6250638770016634,0.13196211892930151,0.2543797715961831,0.45666324342233483,0.361511172153921,0.47252532924017454,0.5543568716714796,0.3159536167280347,0.37818674776683375,0.46475867882856003,0.5241272473670966,0.1329449729747395,0.3299453721121604,0.37686124791433284,0.540929080817259,0.5274546719634304,0.3656132432355218,0.35760248724416144,0.48420507823973646,0.5458441575554817,0.2028560224684144,0.3643195409976571,0.5681660794757684,0.4593812365598687,0.3883234858011589,0.310693292305688,0.4651843460414935,0.5249357406021347,0.4906172334303873,0.7164852525329419,0.495686170352481,0.5445823708863304,0.40586308407440563,0.5722327856304246,0.6240875529173402,0.23026233635637106,0.225031134379506,0.09939140626852899,0.10038438612981146,0.10740849600162693,0.16901408450704225,0.3850818202308626,0.18011846908793464,0.3280838427032887,0.1959146094330603,0.19832544763415416,0.32167189375519567,0.1762155099718975,0.19018904982953405,0.19832229107843577,0.1916699763119334,0.16559389412861594,0.21764928816754125,0.1664580503571373,0.22081627206843352,0.06164434124088948
2E_039,0.3703659312466331,0.5144927536231885,0.8208078837227583,0.12611415399865933,0.2999726713542166,0.4402183087884551,0.5587689538662183,0.7257050807928964,0.5998504956315341,0.5569617795264415,0.8283340991344186,0.5010340539253328,0.656982077828784,0.6477590174980563,0.8239199693807211,0.1469573539532735,0.4565428631393034,0.27808819608607604,0.1468736652609102,0.11383923539333772,0.2248201145473286,0.37270001171085476,0.4551679048859131,0.591658911402849,0.6319158013604002,0.4173468804983854,0.45172305758629333,0.5251295650960869,0.7469447625356215,0.3096018188661735,0.41306830762201174,0.24904224714387813,0.10540374648341407,0.1181781495780092,0.23057624036510643,0.4382365125453637,0.6351469379938539,0.5680115005252689,0.4374743300348492,0.4016594882709396,0.509194251035643,0.7316475203950179,0.7120287555738302,0.5358081218236844,0.38425075586190444,0.27761095441433564,0.11433847834783532,0.5446372285365635,0.8066093960291475,0.5444764747160381,0.6035703183156622,0.45634972528830486,0.6001698723058169,0.7879168017544471,0.17979303485379136,0.32790482455127623,0.4426825809238536,0.6119914597581219,0.4781043173182398,0.4683343217016269,0.7046895243855179,0.38395161203260725,0.5316195676374195,0.529527764951036,0.7164264476053754,0.1526570010414061,0.2633147501487689,0.4332037682528523,0.3593345961691023,0.4517232588195508,0.5675348269444581,0.29572563596870605,0.3863625524306826,0.4236486135181644,0.6367591631628561,0.12085896716803556,0.2855055753087843,0.3593187633088422,0.5345736204360525,0.5213776709587798,0.3420637953148574,0.34338094288530197,0.430569430432035,0.6542510314638843,0.17033817049429195,0.3390126263017727,0.5650921708552893,0.4507295138788499,0.36037494007636073,0.2893114520985085,0.4080456591326268,0.626820970147696,0.43552845493834413,0.6937599619090224,0.4628154363174117,0.48999839470171863,0.35257349501610646,0.49426786124124167,0.6914240753215175,0.2739092321846001,0.23144325859835263,0.11191746890341389,0.10306794141082862,0.07136277682771387,0.29505902281133267,0.4447481106736533,0.20549418860163932,0.37635861992193576,0.24850516864403144,0.2988112241815839,0.3409212248030263,0.18230927931448904,0.20662743461468117,0.26838208990212764,0.20507160143942119,0.1468588574924029,0.3425005214631059,0.14458136744272973,0.3433470287889589,0.22371864395235944
2E_045,0.33905773595272404,0.5085188557942789,0.8181829432657072,0.13599264566504388,0.2985136365036766,0.42369634363123215,0.5568712760862765,0.727349364106722,0.6033057851239669,0.6535926848303514,0.839999925252368,0.5164434612096469,0.6649604621863572,0.6796179395424732,0.8029493936477785,0.1708473968521299,0.48429593416002453,0.29245234616608184,0.1875958259181756,0.15844262570380996,0.2673101385564245,0.4108074228872242,0.5029862113343988,0.6794798887280864,0.692043133154395,0.4759890601244891,0.5038711378644319,0.5954251510635357,0.7413335419035638,0.31412366674878356,0.44623511660757936,0.293277265885745,0.16375907975241583,0.16936558212785133,0.25591880159716685,0.507361835282527,0.7287650532064713,0.6455697606038995,0.5180419654288179,0.46947284831174063,0.5965301872437031,0.7410998953453037,0.7401929288557006,0.5645007353026663,0.415336652455675,0.3018875607761207,0.13919421127910053,0.6188955559091457,0.8738366549237002,0.6410627559102972,0.6811015012535566,0.5279457531053593,0.6851381452063755,0.805983779202461,0.1848164615645448,0.3280510593497704,0.4576946441585573,0.6350094202756792,0.4674438855482315,0.5287295890454586,0.7047651074829762,0.38115900172692213,0.532070598523682,0.543783344093138,0.6688006277422288,0.14919588061551195,0.27415841061662116,0.452775710114236,0.3486715932273646,0.49561026190587315,0.5679092873494951,0.2991296845196521,0.3828160614130169,0.43787918337953796,0.5793698899277056,0.13318445857587954,0.30723744685737275,0.3613009430824364,0.5683327531609355,0.5354848417448427,0.3578151500090508,0.348358045393253,0.4532911593048658,0.5997855704188728,0.17935661796066302,0.36059621508619727,0.60197116801279,0.47706860129967144,0.396623392678286,0.3058793767466089,0.444321857393943,0.5849690238873457,0.47978137406358173,0.7346431053591082,0.5165338117371339,0.5430297604514779,0.39091498055210766,0.5473955327162778,0.6716228222712096,0.25607152841134323,0.24028130807545958,0.11182761442027685,0.11450999265725988,0.09252262280052702,0.23894893329844094,0.38628546529081415,0.2107509200496236,0.3614241641694986,0.2145021087914484,0.21487062491238093,0.3455341333593337,0.1887083820562045,0.19200892372692113,0.20573247871546574,0.22038567493112948,0.16529353657866322,0.28933291675549744,0.15777661724393582,0.28403859132354803,0.14654650051408005
